A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W,Res,Stage,Interval
108,515,125,59,85,64,26,47,25,27,176,41,19,26,110,143,283,1166,920,Draining, 3
107,457,121,58,81,64,26,45,25,27,175,39,18,27,108,136,281,1165,959,Draining, 3
106,465,121,58,81,63,26,44,24,27,174,39,18,27,109,133,282,1159,947,Draining, 3
107,468,122,59,82,65,26,44,24,27,175,38,18,25,108,130,279,1153,912,Draining, 3
109,484,125,60,84,66,25,43,24,26,173,38,19,26,111,132,286,1191,815,Draining, 3
110,486,126,60,84,67,25,43,24,26,171,37,19,27,111,134,288,1207,717,Draining, 3
111,495,127,61,84,68,25,43,24,26,171,37,19,28,110,134,290,1217,962,Draining, 3
109,489,125,60,84,67,25,44,24,26,174,37,19,28,110,135,295,1239,1023,Draining, 3
108,491,125,60,83,67,26,44,24,27,180,38,20,28,111,137,296,1244,923,Draining, 3
107,478,122,59,82,66,26,43,24,27,180,37,20,27,110,135,293,1230,1009,Draining, 3
107,486,123,59,82,66,26,43,24,27,182,37,20,28,112,134,293,1219,979,Draining, 3
107,495,124,59,82,66,26,43,24,27,181,37,19,28,111,135,294,1227,820,Draining, 3
106,484,121,59,82,65,26,43,24,28,183,37,19,28,109,133,290,1211,966,Draining, 3
103,489,119,57,81,63,26,43,24,27,180,37,19,27,108,131,290,1217,1008,Draining, 3
105,499,121,58,82,64,26,43,24,27,180,37,19,28,106,130,288,1207,892,Draining, 3
106,505,121,59,82,64,26,43,24,27,180,37,19,27,107,130,285,1196,840,Draining, 3
106,511,122,59,83,64,26,43,24,27,179,37,19,27,105,130,285,1195,1023,Draining, 3
106,516,123,59,83,64,26,43,24,27,179,37,19,28,103,129,285,1194,850,Draining, 3
107,524,124,59,84,64,26,44,24,27,178,37,18,27,103,127,284,1192,948,Draining, 3
107,528,124,59,84,64,26,44,24,27,179,38,18,26,101,125,281,1179,1017,Draining, 3
107,529,124,59,84,64,26,45,24,27,180,38,18,27,102,127,282,1188,965,Draining, 3
107,532,125,59,84,64,26,44,24,27,180,38,18,27,101,127,281,1187,800,Draining, 3
108,538,126,60,85,65,26,44,24,27,181,38,18,26,101,127,282,1189,740,Draining, 3
108,544,127,60,85,65,26,44,24,27,180,38,18,27,101,126,281,1188,927,Draining, 3
109,553,128,61,86,65,26,44,24,27,178,38,18,26,101,127,283,1200,952,Draining, 3
109,558,128,60,86,65,26,44,24,27,177,37,18,28,100,126,282,1191,978,Draining, 3
108,536,125,60,85,64,26,44,24,27,177,37,18,27,100,126,281,1186,900,Draining, 3
108,535,125,60,85,64,26,42,24,27,175,37,18,26,99,126,282,1191,852,Draining, 3
108,534,125,60,85,64,26,42,24,27,174,37,18,27,98,126,282,1193,900,Draining, 3
108,535,125,60,85,64,26,42,24,27,174,37,18,28,98,127,283,1203,696,Draining, 3
108,535,125,60,85,64,26,42,24,27,175,37,18,26,98,126,285,1213,982,Draining, 3
108,534,125,60,85,64,26,42,24,27,176,37,18,28,97,125,283,1203,1023,Draining, 3
108,535,125,60,85,64,26,42,24,27,176,37,18,26,97,125,282,1200,998,Draining, 3
108,538,125,60,85,65,26,43,24,27,176,37,18,28,96,124,281,1196,986,Draining, 3
108,531,124,61,85,65,26,44,24,27,176,37,18,27,95,123,281,1194,1023,Draining, 3
108,529,124,61,85,65,26,43,24,27,175,37,18,27,95,124,281,1193,1023,Draining, 3
109,535,125,61,86,65,26,43,24,27,172,37,18,27,95,122,281,1194,996,Draining, 3
108,533,125,61,86,65,26,43,24,27,171,37,18,27,95,122,281,1196,936,Draining, 3
109,535,125,61,86,65,26,44,24,27,167,37,18,27,95,122,281,1189,990,Draining, 3
108,535,125,61,86,65,26,44,24,27,167,37,18,27,95,122,280,1187,943,Draining, 3
109,539,125,61,85,65,26,44,24,27,167,37,18,27,95,121,280,1188,872,Draining, 3
109,538,125,61,85,65,26,44,24,27,168,38,18,27,95,121,280,1186,935,Draining, 3
108,539,125,61,85,65,26,45,24,27,170,38,18,26,95,120,279,1185,943,Draining, 3
108,537,125,61,85,65,26,45,24,27,169,38,18,27,95,121,279,1186,1023,Draining, 3
108,537,125,61,85,65,26,45,24,27,169,38,18,27,94,120,282,1202,719,Draining, 3
108,533,124,61,85,65,26,45,24,27,169,38,17,27,93,120,280,1192,1023,Draining, 3
107,532,123,60,85,65,26,45,24,27,169,38,17,27,93,119,278,1186,1023,Draining, 3
107,530,123,60,85,65,26,45,24,27,168,38,17,27,94,119,278,1184,914,Draining, 3
107,529,123,60,85,65,26,45,24,27,168,38,17,27,93,119,277,1178,951,Draining, 3
107,527,122,60,85,65,26,45,24,27,168,38,17,26,93,119,278,1180,989,Draining, 3
107,527,122,60,85,65,26,45,24,27,170,38,17,25,93,118,277,1179,980,Draining, 3
107,527,122,60,85,65,26,45,24,27,170,38,17,26,93,118,277,1177,908,Draining, 3
107,527,123,60,85,65,26,45,24,27,170,38,17,25,93,117,277,1176,790,Draining, 3
107,525,123,60,85,65,26,45,24,27,170,38,17,25,93,117,276,1173,1023,Draining, 3
107,523,122,60,85,65,26,45,25,27,171,38,17,25,92,116,276,1165,1023,Draining, 3
107,522,122,60,85,65,26,45,25,27,170,38,17,26,93,116,276,1169,878,Draining, 3
107,522,122,60,85,65,26,45,25,27,171,38,17,26,93,117,275,1169,921,Draining, 3
107,520,122,60,85,65,26,45,25,27,170,38,17,26,93,116,275,1168,1023,Draining, 3
107,518,121,60,84,65,26,45,25,27,170,38,17,25,93,116,275,1166,914,Draining, 3
107,517,122,60,84,65,26,45,25,27,171,38,17,26,93,116,274,1163,839,Draining, 3
107,517,122,60,84,65,26,45,25,27,171,38,17,26,93,116,274,1162,960,Draining, 3
107,516,121,60,84,64,26,45,25,27,171,38,17,25,93,116,273,1158,970,Draining, 3
